t,path_0,path_1,path_2,path_3,path_4
0.834,-1.50768,0.260007,-1.05162,-0.341721,-1.3373
0.836,-1.47483,0.236596,-0.969668,-0.313684,-1.27428
0.838,-1.4862,0.258958,-1.0753,-0.31011,-1.23425
0.84,-1.50335,0.313014,-1.0624,-0.413026,-1.22215
0.842,-1.53471,0.328096,-1.09333,-0.409689,-1.24806
0.844,-1.533,0.351984,-1.04578,-0.464716,-1.27003
0.846,-1.5744,0.398489,-1.04565,-0.559123,-1.28363
0.848,-1.64706,0.363861,-1.05467,-0.578736,-1.35276
0.85,-1.62824,0.4628,-1.03749,-0.593762,-1.37052
0.852,-1.58313,0.447197,-1.03672,-0.613749,-1.3274
0.854,-1.49289,0.405985,-1.02915,-0.64755,-1.29445
0.856,-1.54396,0.461816,-1.07523,-0.576293,-1.338
0.858,-1.51403,0.476349,-1.12832,-0.573461,-1.26252
0.86,-1.53581,0.487097,-1.20202,-0.596297,-1.29696
0.862,-1.54439,0.548208,-1.21463,-0.552802,-1.18069
0.864,-1.60992,0.52656,-1.26975,-0.56345,-1.14048
0.866,-1.58444,0.54418,-1.27952,-0.443155,-1.13182
0.868,-1.58818,0.55129,-1.28345,-0.406771,-1.0452
0.87,-1.62504,0.606934,-1.32877,-0.498105,-0.991
0.872,-1.62538,0.656481,-1.40212,-0.499621,-0.979803
0.874,-1.62752,0.583452,-1.41672,-0.560753,-0.982272
0.876,-1.64864,0.510752,-1.54762,-0.582798,-0.910787
0.878,-1.63726,0.430395,-1.47946,-0.617154,-0.952508
0.88,-1.6856,0.42439,-1.51314,-0.671303,-0.869891
0.882,-1.65981,0.427971,-1.45395,-0.70341,-0.889204
0.884,-1.63474,0.38562,-1.48284,-0.768388,-0.847774
0.886,-1.59967,0.408126,-1.52247,-0.819015,-0.954693
0.888,-1.60969,0.393832,-1.46396,-0.823193,-0.987224
0.89,-1.68547,0.338793,-1.46664,-0.867649,-0.963641
0.892,-1.60037,0.36478,-1.41705,-0.844528,-0.941106
0.894,-1.59329,0.35424,-1.36723,-0.868785,-0.929316
0.896,-1.60173,0.333002,-1.35374,-0.911331,-0.855287
0.898,-1.6487,0.368413,-1.44067,-0.865343,-0.844663
0.9,-1.67968,0.358774,-1.40116,-0.815615,-0.819074
0.902,-1.59379,0.390487,-1.4832,-0.798616,-0.721256
0.904,-1.58965,0.37629,-1.48918,-0.911892,-0.718675
0.906,-1.61754,0.462235,-1.54108,-0.966397,-0.769692
0.908,-1.6508,0.388523,-1.60462,-0.999441,-0.757071
0.91,-1.5701,0.416802,-1.48693,-1.0118,-0.71322
0.912,-1.59111,0.45562,-1.43345,-1.03846,-0.691882
0.914,-1.57977,0.555122,-1.41453,-1.08153,-0.645119
0.916,-1.60421,0.495773,-1.33709,-1.1174,-0.622408
0.918,-1.66922,0.489533,-1.38547,-1.15929,-0.613371
0.92,-1.69901,0.42958,-1.45009,-1.26555,-0.614212
0.922,-1.7174,0.378004,-1.41567,-1.27345,-0.651032
0.924,-1.70352,0.384701,-1.40558,-1.36128,-0.619461
0.926,-1.66038,0.371212,-1.44667,-1.40811,-0.593502
0.928,-1.63648,0.341578,-1.4953,-1.49318,-0.573179
0.93,-1.58425,0.410241,-1.50624,-1.55516,-0.549128
0.932,-1.54878,0.377252,-1.52981,-1.57216,-0.648605
0.934,-1.62681,0.328791,-1.45763,-1.58794,-0.620384
0.936,-1.66582,0.349727,-1.47717,-1.6022,-0.568597
0.938,-1.67026,0.324038,-1.53962,-1.69067,-0.528974
0.94,-1.66696,0.2939,-1.50968,-1.64797,-0.499447
0.942,-1.69271,0.367698,-1.54602,-1.64696,-0.506576
0.944,-1.68214,0.377863,-1.5368,-1.66055,-0.472856
0.946,-1.74147,0.376479,-1.50714,-1.61537,-0.443456
0.948,-1.72171,0.309475,-1.58334,-1.57617,-0.55632
0.95,-1.71923,0.31426,-1.63562,-1.57826,-0.514588
0.952,-1.73351,0.352329,-1.59239,-1.58498,-0.573096
0.954,-1.74836,0.328238,-1.62868,-1.5369,-0.570918
0.956,-1.78273,0.285522,-1.68794,-1.60606,-0.538413
0.958,-1.71473,0.328543,-1.6614,-1.70541,-0.492565
0.96,-1.69085,0.286193,-1.68368,-1.72003,-0.519619
0.962,-1.67113,0.29458,-1.66039,-1.74728,-0.515457
0.964,-1.6221,0.26175,-1.68375,-1.81766,-0.520703
0.966,-1.6083,0.284667,-1.77402,-1.79382,-0.521256
0.968,-1.63305,0.360376,-1.76904,-1.83084,-0.487575
0.97,-1.54888,0.399345,-1.80096,-1.85175,-0.537129
0.972,-1.48422,0.460006,-1.80503,-1.84353,-0.562925
0.974,-1.50154,0.510364,-1.81449,-1.78601,-0.578677
0.976,-1.51735,0.551305,-1.77805,-1.75902,-0.565018
0.978,-1.45913,0.613715,-1.79972,-1.83502,-0.56968
0.98,-1.48454,0.618911,-1.8303,-1.76993,-0.486771
0.982,-1.48093,0.650506,-1.89978,-1.68817,-0.472538
0.984,-1.49756,0.579304,-1.86639,-1.65479,-0.463982
0.986,-1.48278,0.658797,-1.78251,-1.59255,-0.432684
0.988,-1.54924,0.705745,-1.74202,-1.66772,-0.457373
0.99,-1.50475,0.67342,-1.79812,-1.62854,-0.470261
0.992,-1.50782,0.752076,-1.79081,-1.66294,-0.479395
0.994,-1.46,0.770323,-1.7777,-1.63937,-0.502403
0.996,-1.49959,0.797976,-1.73651,-1.61378,-0.477008
0.998,-1.52928,0.772455,-1.73889,-1.65466,-0.38884
1,-1.61637,0.730788,-1.74076,-1.63225,-0.34248
