t,path_0,path_1,path_2,path_3,path_4
0.892,-0.642834,1.92332,1.16868,-0.724154,1.60172
0.894,-0.58586,1.92117,1.18497,-0.752523,1.61504
0.896,-0.513832,1.9515,1.13695,-0.704879,1.63071
0.898,-0.508626,1.95632,1.14597,-0.717719,1.69093
0.9,-0.54747,2.0144,1.1089,-0.64085,1.69335
0.902,-0.470612,1.99227,1.01366,-0.644636,1.62517
0.904,-0.454505,2.02958,1.05213,-0.640844,1.63697
0.906,-0.459137,2.06227,1.03563,-0.628706,1.68331
0.908,-0.420405,2.02992,0.98579,-0.605282,1.73785
0.91,-0.504655,2.0408,0.978349,-0.650879,1.68738
0.912,-0.494813,2.06007,0.992438,-0.639342,1.71364
0.914,-0.465935,2.12935,1.0838,-0.588263,1.62968
0.916,-0.422617,2.11398,1.08175,-0.663778,1.58616
0.918,-0.429059,2.0616,1.13253,-0.665971,1.52581
0.92,-0.374849,2.01166,1.07831,-0.690364,1.54639
0.922,-0.396376,2.05013,1.10288,-0.617512,1.60341
0.924,-0.390649,2.09226,1.08723,-0.602897,1.52655
0.926,-0.417583,2.07938,1.11803,-0.620553,1.51165
0.928,-0.468926,2.09521,1.21324,-0.613337,1.546
0.93,-0.428023,2.17216,1.28475,-0.615008,1.43834
0.932,-0.509385,2.19463,1.30141,-0.638421,1.43235
0.934,-0.418505,2.12056,1.26566,-0.63713,1.40137
0.936,-0.515768,2.23305,1.31596,-0.677798,1.44237
0.938,-0.448691,2.21151,1.23916,-0.604387,1.33107
0.94,-0.527585,2.19277,1.25233,-0.606713,1.34584
0.942,-0.502495,2.08181,1.26637,-0.692779,1.31218
0.944,-0.543105,2.15455,1.24222,-0.696518,1.35589
0.946,-0.468252,2.14306,1.25444,-0.653727,1.34071
0.948,-0.501903,2.16604,1.22751,-0.534164,1.27917
0.95,-0.453886,2.23317,1.2515,-0.585921,1.32721
0.952,-0.451932,2.30643,1.25091,-0.492795,1.30054
0.954,-0.436147,2.23578,1.20886,-0.462635,1.36148
0.956,-0.432746,2.25213,1.18989,-0.472555,1.34268
0.958,-0.456391,2.23136,1.16772,-0.458829,1.38267
0.96,-0.428838,2.20569,1.23383,-0.434841,1.39744
0.962,-0.487048,2.25733,1.29801,-0.511423,1.45433
0.964,-0.544304,2.19801,1.32753,-0.609793,1.45423
0.966,-0.566157,2.2859,1.28923,-0.533975,1.45931
0.968,-0.563883,2.2209,1.29651,-0.46611,1.40772
0.97,-0.540943,2.20368,1.34201,-0.403928,1.47018
0.972,-0.636909,2.29146,1.33403,-0.408698,1.45245
0.974,-0.6888,2.28823,1.28013,-0.444225,1.45247
0.976,-0.743293,2.30292,1.28935,-0.489986,1.51951
0.978,-0.783547,2.35992,1.32377,-0.527995,1.53861
0.98,-0.785409,2.40025,1.35045,-0.577291,1.48085
0.982,-0.697153,2.42123,1.37774,-0.615856,1.55357
0.984,-0.691674,2.43277,1.36185,-0.583536,1.47913
0.986,-0.73906,2.4523,1.35302,-0.562961,1.47776
0.988,-0.756012,2.42455,1.36398,-0.462797,1.4566
0.99,-0.790682,2.38377,1.41219,-0.440886,1.41627
0.992,-0.782564,2.39105,1.35434,-0.392385,1.38582
0.994,-0.768449,2.37391,1.38045,-0.431203,1.37873
0.996,-0.767387,2.37329,1.4144,-0.376899,1.4117
0.998,-0.764857,2.32201,1.45667,-0.370596,1.3668
1,-0.766431,2.29476,1.52575,-0.305887,1.3687
